LOCALDATE (BEIJING),RVR_1A,MOR_1A,LIGHTS,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS)
2020-03-12 12:18:00,3000,9000,100,1015.10,1016.64,1015.08,19.90,35.00,4.13,2.99,174,2.69
2020-03-12 12:18:15,3000,9000,100,1015.10,1016.64,1015.08,19.90,35.25,4.23,3.11,171,2.86
2020-03-12 12:18:30,3000,9000,100,1015.10,1016.64,1015.08,19.90,35.50,4.33,3.06,170,2.84
2020-03-12 12:18:45,3000,9000,100,1015.10,1016.64,1015.08,19.90,35.75,4.44,3.06,171,2.82
2020-03-12 12:19:00,3000,8000,100,1015.10,1016.64,1015.08,19.90,36.00,4.54,3.11,171,2.86
2020-03-12 12:19:15,3000,8000,100,1015.10,1016.64,1015.08,19.88,36.00,4.52,3.13,173,2.84
2020-03-12 12:19:30,3000,8000,100,1015.10,1016.64,1015.08,19.85,36.00,4.50,3.05,175,2.72
2020-03-12 12:19:45,3000,8000,100,1015.10,1016.64,1015.08,19.82,36.00,4.47,2.84,176,2.51
2020-03-12 12:20:00,3000,8000,100,1015.10,1016.64,1015.08,19.80,36.00,4.45,2.66,173,2.41
2020-03-12 12:20:15,3000,8000,100,1015.08,1016.62,1015.06,19.85,36.50,4.69,2.66,171,2.45
2020-03-12 12:20:30,3000,8000,100,1015.05,1016.59,1015.03,19.90,37.00,4.93,2.81,170,2.60
2020-03-12 12:20:45,3000,8000,100,1015.02,1016.56,1015.00,19.95,37.50,5.16,2.88,168,2.71
2020-03-12 12:21:00,3000,8000,100,1015.00,1016.54,1014.98,20.00,38.00,5.40,2.96,168,2.78
2020-03-12 12:21:15,3000,8000,100,1015.00,1016.54,1014.98,20.00,37.75,5.30,2.97,167,2.80
2020-03-12 12:21:30,3000,8000,100,1015.00,1016.54,1014.98,20.00,37.50,5.21,2.90,168,2.72
2020-03-12 12:21:45,3000,8000,100,1015.00,1016.54,1014.98,20.00,37.25,5.12,2.96,167,2.80
2020-03-12 12:22:00,3000,8000,100,1015.00,1016.54,1014.98,20.00,37.00,5.02,3.14,171,2.89
2020-03-12 12:22:15,3000,8000,100,1014.98,1016.51,1014.96,19.98,36.75,4.90,3.15,171,2.90
2020-03-12 12:22:30,3000,8000,100,1014.95,1016.49,1014.93,19.95,36.50,4.78,3.14,172,2.87
2020-03-12 12:22:45,3000,8000,100,1014.92,1016.47,1014.90,19.92,36.25,4.66,3.18,173,2.88
2020-03-12 12:23:00,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.00,4.54,3.22,173,2.92
2020-03-12 12:23:15,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.50,4.73,3.31,174,2.97
2020-03-12 12:23:30,3000,8000,100,1014.90,1016.44,1014.88,19.90,37.00,4.92,3.43,173,3.11
2020-03-12 12:23:45,3000,8000,100,1014.90,1016.44,1014.88,19.90,37.50,5.12,3.40,174,3.06
2020-03-12 12:24:00,3000,8000,100,1014.90,1016.44,1014.88,19.90,38.00,5.31,3.26,171,3.01
2020-03-12 12:24:15,3000,8000,100,1014.90,1016.44,1014.88,19.88,37.50,5.09,3.10,169,2.89
2020-03-12 12:24:30,3000,8000,100,1014.90,1016.44,1014.88,19.85,37.00,4.88,2.99,167,2.82
2020-03-12 12:24:45,3000,8000,100,1014.90,1016.44,1014.88,19.82,36.50,4.67,2.92,161,2.85
2020-03-12 12:25:00,3000,8000,100,1014.90,1016.44,1014.88,19.80,36.00,4.45,2.90,157,2.86
2020-03-12 12:25:15,3000,8000,100,1014.90,1016.44,1014.88,19.85,36.50,4.69,2.80,152,2.80
2020-03-12 12:25:30,3000,8000,100,1014.90,1016.44,1014.88,19.90,37.00,4.93,2.75,149,2.75
2020-03-12 12:25:45,3000,8000,100,1014.90,1016.44,1014.88,19.95,37.50,5.16,2.74,147,2.74
2020-03-12 12:26:00,3000,8000,100,1014.90,1016.44,1014.88,20.00,38.00,5.40,2.74,151,2.73
2020-03-12 12:26:15,3000,8000,100,1014.90,1016.44,1014.88,20.02,38.25,5.52,2.73,151,2.73
2020-03-12 12:26:30,3000,8000,100,1014.90,1016.44,1014.88,20.05,38.50,5.63,2.82,148,2.82
2020-03-12 12:26:45,3000,8000,100,1014.90,1016.44,1014.88,20.08,38.75,5.75,2.81,146,2.81
2020-03-12 12:27:00,3000,8000,100,1014.90,1016.44,1014.88,20.10,39.00,5.86,2.81,143,2.79
2020-03-12 12:27:15,3000,8000,100,1014.90,1016.44,1014.88,20.10,38.50,5.67,2.86,141,2.84
2020-03-12 12:27:30,3000,8000,100,1014.90,1016.44,1014.88,20.10,38.00,5.49,2.96,136,2.89
2020-03-12 12:27:45,3000,8000,100,1014.90,1016.44,1014.88,20.10,37.50,5.30,3.09,129,2.93
2020-03-12 12:28:00,3000,8000,100,1014.90,1016.44,1014.88,20.10,37.00,5.11,3.13,120,2.77
2020-03-12 12:28:15,3000,8000,100,1014.90,1016.44,1014.88,20.08,37.50,5.28,3.20,115,2.69
2020-03-12 12:28:30,3000,8000,100,1014.90,1016.44,1014.88,20.05,38.00,5.44,3.08,111,2.46
2020-03-12 12:28:45,3000,8000,100,1014.90,1016.44,1014.88,20.02,38.50,5.60,3.08,109,2.39
2020-03-12 12:29:00,3000,8000,100,1014.90,1016.44,1014.88,20.00,39.00,5.77,2.98,109,2.31
2020-03-12 12:29:15,3000,8000,100,1014.90,1016.44,1014.88,19.98,38.50,5.56,2.94,109,2.28
2020-03-12 12:29:30,3000,8000,100,1014.90,1016.44,1014.88,19.95,38.00,5.35,2.69,111,2.14
2020-03-12 12:29:45,3000,8000,100,1014.90,1016.44,1014.88,19.92,37.50,5.14,2.41,111,1.93
2020-03-12 12:30:00,3000,8000,100,1014.90,1016.44,1014.88,19.90,37.00,4.93,2.36,112,1.91
2020-03-12 12:30:15,3000,8000,100,1014.90,1016.44,1014.88,19.88,37.00,4.91,2.31,112,1.87
2020-03-12 12:30:30,3000,8000,100,1014.90,1016.44,1014.88,19.85,37.00,4.88,2.32,111,1.86
2020-03-12 12:30:45,3000,8000,100,1014.90,1016.44,1014.88,19.82,37.00,4.86,2.20,107,1.66
2020-03-12 12:31:00,3000,8000,100,1014.90,1016.44,1014.88,19.80,37.00,4.84,2.17,102,1.51
2020-03-12 12:31:15,3000,8000,100,1014.88,1016.42,1014.86,19.77,37.00,4.82,2.11,96,1.30
2020-03-12 12:31:30,3000,8000,100,1014.85,1016.39,1014.83,19.75,37.00,4.79,2.18,89,1.12
2020-03-12 12:31:45,3000,8000,100,1014.82,1016.37,1014.80,19.73,37.00,4.77,2.20,85,1.00
2020-03-12 12:32:00,3000,8000,100,1014.80,1016.34,1014.78,19.70,37.00,4.75,2.03,81,0.79
2020-03-12 12:32:15,3000,8000,100,1014.80,1016.34,1014.78,19.68,36.75,4.63,1.90,78,0.65
2020-03-12 12:32:30,3000,8000,100,1014.80,1016.34,1014.78,19.65,36.50,4.51,1.78,76,0.55
2020-03-12 12:32:45,3000,8000,100,1014.80,1016.34,1014.78,19.62,36.25,4.39,1.69,75,0.49
2020-03-12 12:33:00,3000,8000,100,1014.80,1016.34,1014.78,19.60,36.00,4.27,1.55,74,0.43
2020-03-12 12:33:15,3000,8000,100,1014.80,1016.34,1014.78,19.60,36.25,4.37,1.41,73,0.37
2020-03-12 12:33:30,3000,8000,100,1014.80,1016.34,1014.78,19.60,36.50,4.46,1.36,75,0.40
2020-03-12 12:33:45,3000,8000,100,1014.80,1016.34,1014.78,19.60,36.75,4.56,1.29,76,0.40
2020-03-12 12:34:00,3000,8000,100,1014.80,1016.34,1014.78,19.60,37.00,4.66,1.34,82,0.54
2020-03-12 12:34:15,3000,8000,100,1014.80,1016.34,1014.78,19.62,37.25,4.78,1.35,89,0.69
2020-03-12 12:34:30,3000,8000,100,1014.80,1016.34,1014.78,19.65,37.50,4.89,1.44,97,0.90
2020-03-12 12:34:45,3000,8000,100,1014.80,1016.34,1014.78,19.68,37.75,5.01,1.79,110,1.41
2020-03-12 12:35:00,3000,8000,100,1014.80,1016.34,1014.78,19.70,38.00,5.13,2.02,128,1.89
2020-03-12 12:35:15,3000,8000,100,1014.80,1016.34,1014.78,19.75,38.00,5.17,2.21,147,2.21
2020-03-12 12:35:30,3000,8000,100,1014.80,1016.34,1014.78,19.80,38.00,5.22,2.25,166,2.14
2020-03-12 12:35:45,3000,8000,100,1014.80,1016.34,1014.78,19.85,38.00,5.26,2.38,177,2.08
2020-03-12 12:36:00,3000,8000,100,1014.80,1016.34,1014.78,19.90,38.00,5.31,2.57,179,2.20
2020-03-12 12:36:15,3000,8000,100,1014.80,1016.34,1014.78,19.90,37.50,5.12,2.81,181,2.36
2020-03-12 12:36:30,3000,8000,100,1014.80,1016.34,1014.78,19.90,37.00,4.92,2.83,182,2.35
2020-03-12 12:36:45,3000,8000,100,1014.80,1016.34,1014.78,19.90,36.50,4.73,2.58,175,2.30
2020-03-12 12:37:00,3000,8000,100,1014.80,1016.34,1014.78,19.90,36.00,4.54,2.41,167,2.28
2020-03-12 12:37:15,3000,8000,100,1014.82,1016.37,1014.80,19.90,36.25,4.64,2.16,158,2.13
2020-03-12 12:37:30,3000,8000,100,1014.85,1016.39,1014.83,19.90,36.50,4.73,2.04,156,2.02
2020-03-12 12:37:45,3000,7000,100,1014.88,1016.42,1014.86,19.90,36.75,4.83,1.84,150,1.83
2020-03-12 12:38:00,3000,7000,100,1014.90,1016.44,1014.88,19.90,37.00,4.93,1.50,145,1.50
2020-03-12 12:38:15,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.75,4.83,1.10,132,1.06
2020-03-12 12:38:30,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.50,4.73,0.85,110,0.67
2020-03-12 12:38:45,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.25,4.64,0.67,76,0.21
2020-03-12 12:39:00,3000,8000,100,1014.90,1016.44,1014.88,19.90,36.00,4.54,0.58,44,-0.14
2020-03-12 12:39:15,3000,8000,100,1014.88,1016.42,1014.86,19.88,36.25,4.62,0.58,15,-0.39
2020-03-12 12:39:30,3000,8000,100,1014.85,1016.39,1014.83,19.85,36.50,4.69,0.56,5,-0.45
2020-03-12 12:39:45,3000,8000,100,1014.82,1016.37,1014.80,19.82,36.75,4.76,0.55,351,-0.50
2020-03-12 12:40:00,3000,8000,100,1014.80,1016.34,1014.78,19.80,37.00,4.84,0.54,347,-0.51
2020-03-12 12:40:15,3000,8000,100,1014.80,1016.34,1014.78,19.82,37.25,4.96,0.59,344,-0.57
2020-03-12 12:40:30,3000,8000,100,1014.80,1016.34,1014.78,19.85,37.50,5.07,0.65,341,-0.64
2020-03-12 12:40:45,3000,8000,100,1014.80,1016.34,1014.78,19.88,37.75,5.19,0.69,189,0.52
2020-03-12 12:41:00,3000,8000,100,1014.80,1016.34,1014.78,19.90,38.00,5.31,0.95,177,0.83
2020-03-12 12:41:15,3000,8000,100,1014.80,1016.34,1014.78,19.95,38.00,5.35,1.15,164,1.11
2020-03-12 12:41:30,3000,8000,100,1014.80,1016.34,1014.78,20.00,38.00,5.40,1.32,155,1.31
2020-03-12 12:41:45,3000,8000,100,1014.80,1016.34,1014.78,20.05,38.00,5.45,1.58,147,1.58
2020-03-12 12:42:00,3000,8000,100,1014.80,1016.34,1014.78,20.10,38.00,5.49,1.91,144,1.90
2020-03-12 12:42:15,3000,8000,100,1014.80,1016.34,1014.78,20.08,37.75,5.37,2.09,145,2.09
2020-03-12 12:42:30,3000,7000,100,1014.80,1016.34,1014.78,20.05,37.50,5.25,2.19,145,2.19
2020-03-12 12:42:45,3000,7000,100,1014.80,1016.34,1014.78,20.02,37.25,5.14,2.28,144,2.27
2020-03-12 12:43:00,3000,7000,100,1014.80,1016.34,1014.78,20.00,37.00,5.02,2.21,143,2.20
2020-03-12 12:43:15,3000,7000,100,1014.77,1016.32,1014.75,19.98,37.00,5.00,2.19,142,2.18
2020-03-12 12:43:30,3000,7000,100,1014.75,1016.29,1014.73,19.95,37.00,4.97,2.16,142,2.15
2020-03-12 12:43:45,3000,8000,100,1014.73,1016.26,1014.70,19.92,37.00,4.95,2.09,140,2.07
2020-03-12 12:44:00,3000,7000,100,1014.70,1016.24,1014.68,19.90,37.00,4.93,1.94,138,1.92
2020-03-12 12:44:15,3000,7000,100,1014.70,1016.24,1014.68,19.90,37.00,4.93,1.84,136,1.80
2020-03-12 12:44:30,3000,7000,100,1014.70,1016.24,1014.68,19.90,37.00,4.93,1.81,135,1.76
2020-03-12 12:44:45,3000,7000,100,1014.70,1016.24,1014.68,19.90,37.00,4.93,1.82,135,1.77
2020-03-12 12:45:00,3000,7000,100,1014.70,1016.24,1014.68,19.90,37.00,4.93,1.69,136,1.66
2020-03-12 12:45:15,3000,7000,100,1014.70,1016.24,1014.68,19.88,37.00,4.91,1.56,136,1.52
2020-03-12 12:45:30,3000,7000,100,1014.70,1016.24,1014.68,19.85,37.00,4.88,1.47,140,1.46
2020-03-12 12:45:45,3000,7000,100,1014.70,1016.24,1014.68,19.82,37.00,4.86,1.34,144,1.34
2020-03-12 12:46:00,3000,7000,100,1014.70,1016.24,1014.68,19.80,37.00,4.84,1.21,150,1.20
2020-03-12 12:46:15,3000,7000,100,1014.68,1016.22,1014.65,19.80,37.25,4.93,1.09,157,1.07
2020-03-12 12:46:30,3000,7000,100,1014.65,1016.19,1014.63,19.80,37.50,5.03,0.95,164,0.91
2020-03-12 12:46:45,3000,7000,100,1014.62,1016.16,1014.61,19.80,37.75,5.12,0.85,170,0.79
2020-03-12 12:47:00,3000,7000,100,1014.60,1016.14,1014.58,19.80,38.00,5.22,0.85,173,0.77
2020-03-12 12:47:15,3000,8000,100,1014.60,1016.14,1014.58,19.80,37.75,5.12,0.87,177,0.76
2020-03-12 12:47:30,3000,8000,100,1014.60,1016.14,1014.58,19.80,37.50,5.03,0.91,178,0.79
2020-03-12 12:47:45,3000,9000,100,1014.60,1016.14,1014.58,19.80,37.25,4.93,0.97,178,0.84
2020-03-12 12:48:00,3000,10000,100,1014.60,1016.14,1014.58,19.80,37.00,4.84,1.04,179,0.89
2020-03-12 12:48:15,3000,10000,100,1014.60,1016.14,1014.58,19.82,37.00,4.86,1.09,178,0.94
2020-03-12 12:48:30,3000,10000,100,1014.60,1016.14,1014.58,19.85,37.00,4.88,1.13,178,0.97
2020-03-12 12:48:45,3000,9000,100,1014.60,1016.14,1014.58,19.88,37.00,4.91,1.14,177,0.99
2020-03-12 12:49:00,3000,9000,100,1014.60,1016.14,1014.58,19.90,37.00,4.93,1.13,179,0.96
2020-03-12 12:49:15,3000,10000,100,1014.60,1016.14,1014.58,19.90,36.75,4.83,1.12,184,0.91
2020-03-12 12:49:30,3000,10000,100,1014.60,1016.14,1014.58,19.90,36.50,4.73,1.09,188,0.83
2020-03-12 12:49:45,3000,10000,100,1014.60,1016.14,1014.58,19.90,36.25,4.64,1.16,192,0.83
2020-03-12 12:50:00,3000,10000,100,1014.60,1016.14,1014.58,19.90,36.00,4.54,1.24,196,0.83
2020-03-12 12:50:15,3000,10000,100,1014.60,1016.14,1014.58,19.92,36.50,4.75,1.35,201,0.81
2020-03-12 12:50:30,3000,10000,100,1014.60,1016.14,1014.58,19.95,37.00,4.97,1.55,204,0.87
2020-03-12 12:50:45,3000,10000,100,1014.60,1016.14,1014.58,19.98,37.50,5.19,1.81,209,0.88
2020-03-12 12:51:00,3000,10000,100,1014.60,1016.14,1014.58,20.00,38.00,5.40,2.08,212,0.91
2020-03-12 12:51:15,3000,10000,100,1014.60,1016.14,1014.58,20.05,38.00,5.45,2.41,210,1.13
2020-03-12 12:51:30,3000,10000,100,1014.60,1016.14,1014.58,20.10,38.00,5.49,2.80,207,1.44
2020-03-12 12:51:45,3000,10000,100,1014.60,1016.14,1014.58,20.15,38.00,5.54,3.02,204,1.69
2020-03-12 12:52:00,3000,10000,100,1014.60,1016.14,1014.58,20.20,38.00,5.58,3.19,200,1.96
2020-03-12 12:52:15,3000,10000,100,1014.60,1016.14,1014.58,20.20,37.75,5.49,3.29,193,2.32
2020-03-12 12:52:30,3000,10000,100,1014.60,1016.14,1014.58,20.20,37.50,5.39,3.28,188,2.51
2020-03-12 12:52:45,3000,10000,100,1014.60,1016.14,1014.58,20.20,37.25,5.29,3.11,182,2.58
2020-03-12 12:53:00,3000,10000,100,1014.60,1016.14,1014.58,20.20,37.00,5.20,2.91,176,2.57
2020-03-12 12:53:15,3000,10000,100,1014.60,1016.14,1014.58,20.15,36.75,5.05,2.55,168,2.39
2020-03-12 12:53:30,3000,10000,100,1014.60,1016.14,1014.58,20.10,36.50,4.91,2.13,159,2.09
2020-03-12 12:53:45,3000,10000,100,1014.60,1016.14,1014.58,20.05,36.25,4.77,1.75,151,1.74
2020-03-12 12:54:00,3000,10000,100,1014.60,1016.14,1014.58,20.00,36.00,4.62,1.43,147,1.43
2020-03-12 12:54:15,3000,10000,100,1014.60,1016.14,1014.58,19.95,36.00,4.58,1.21,148,1.21
2020-03-12 12:54:30,3000,10000,100,1014.60,1016.14,1014.58,19.90,36.00,4.54,1.03,149,1.03
2020-03-12 12:54:45,3000,10000,100,1014.60,1016.14,1014.58,19.85,36.00,4.49,0.91,151,0.91
2020-03-12 12:55:00,3000,10000,100,1014.60,1016.14,1014.58,19.80,36.00,4.45,0.79,157,0.78
2020-03-12 12:55:15,3000,10000,100,1014.58,1016.12,1014.56,19.80,36.00,4.45,0.75,172,0.68
2020-03-12 12:55:30,3000,10000,100,1014.55,1016.09,1014.53,19.80,36.00,4.45,0.73,186,0.57
2020-03-12 12:55:45,3000,10000,100,1014.52,1016.06,1014.50,19.80,36.00,4.45,0.70,196,0.47
2020-03-12 12:56:00,3000,10000,100,1014.50,1016.04,1014.48,19.80,36.00,4.45,0.68,202,0.40
2020-03-12 12:56:15,3000,10000,100,1014.50,1016.04,1014.48,19.82,36.25,4.57,0.61,207,0.32
2020-03-12 12:56:30,3000,10000,100,1014.50,1016.04,1014.48,19.85,36.50,4.69,0.60,217,0.22
2020-03-12 12:56:45,3000,10000,100,1014.50,1016.04,1014.48,19.88,36.75,4.81,0.62,223,0.16
2020-03-12 12:57:00,3000,10000,100,1014.50,1016.04,1014.48,19.90,37.00,4.93,0.68,222,0.19
2020-03-12 12:57:15,3000,10000,100,1014.50,1016.04,1014.48,19.95,37.00,4.97,0.81,216,0.31
2020-03-12 12:57:30,3000,10000,100,1014.50,1016.04,1014.48,20.00,37.00,5.02,0.89,216,0.33
2020-03-12 12:57:45,3000,10000,100,1014.50,1016.04,1014.48,20.05,37.00,5.07,0.94,216,0.35
2020-03-12 12:58:00,3000,10000,100,1014.50,1016.04,1014.48,20.10,37.00,5.11,1.01,217,0.36
2020-03-12 12:58:15,3000,10000,100,1014.50,1016.04,1014.48,20.10,36.75,5.01,1.11,212,0.49
2020-03-12 12:58:30,3000,10000,100,1014.50,1016.04,1014.48,20.10,36.50,4.91,1.22,204,0.68
2020-03-12 12:58:45,3000,10000,100,1014.50,1016.04,1014.48,20.10,36.25,4.81,1.33,200,0.82
2020-03-12 12:59:00,3000,10000,100,1014.50,1016.04,1014.48,20.10,36.00,4.71,1.48,198,0.95
2020-03-12 12:59:15,3000,10000,100,1014.50,1016.04,1014.48,20.08,36.00,4.69,1.65,196,1.10
2020-03-12 12:59:30,3000,10000,100,1014.50,1016.04,1014.48,20.05,36.00,4.67,1.96,196,1.31
2020-03-12 12:59:45,3000,10000,100,1014.50,1016.04,1014.48,20.02,36.00,4.64,2.33,193,1.65
2020-03-12 13:00:00,3000,10000,100,1014.50,1016.04,1014.48,20.00,36.00,4.62,2.68,191,1.96
2020-03-12 13:00:15,3000,10000,100,1014.50,1016.04,1014.48,20.00,36.50,4.82,2.99,191,2.18
2020-03-12 13:00:30,3000,10000,100,1014.50,1016.04,1014.48,20.00,37.00,5.01,3.24,192,2.33
2020-03-12 13:00:45,3000,10000,100,1014.50,1016.04,1014.48,20.00,37.50,5.21,3.45,193,2.44
2020-03-12 13:01:00,3000,10000,100,1014.50,1016.04,1014.48,20.00,38.00,5.40,3.59,191,2.63
2020-03-12 13:01:15,3000,10000,100,1014.50,1016.04,1014.48,20.00,38.00,5.40,3.69,188,2.82
2020-03-12 13:01:30,3000,10000,100,1014.50,1016.04,1014.48,20.00,38.00,5.40,3.67,185,2.93
2020-03-12 13:01:45,3000,10000,100,1014.50,1016.04,1014.48,20.00,38.00,5.40,3.58,186,2.82
2020-03-12 13:02:00,3000,10000,100,1014.50,1016.04,1014.48,20.00,38.00,5.40,3.43,187,2.66
2020-03-12 13:02:15,3000,10000,100,1014.50,1016.04,1014.48,19.98,38.00,5.38,3.42,187,2.66
2020-03-12 13:02:30,3000,10000,100,1014.50,1016.04,1014.48,19.95,38.00,5.36,3.38,186,2.66
2020-03-12 13:02:45,3000,10000,100,1014.50,1016.04,1014.48,19.92,38.00,5.33,3.28,184,2.65
2020-03-12 13:03:00,3000,10000,100,1014.50,1016.04,1014.48,19.90,38.00,5.31,3.11,182,2.58
2020-03-12 13:03:15,3000,10000,100,1014.48,1016.01,1014.46,19.88,37.75,5.19,2.96,181,2.48
2020-03-12 13:03:30,3000,10000,100,1014.45,1015.99,1014.43,19.85,37.50,5.07,2.91,182,2.41
2020-03-12 13:03:45,3000,10000,100,1014.42,1015.97,1014.40,19.82,37.25,4.96,2.91,182,2.41
2020-03-12 13:04:00,3000,10000,100,1014.40,1015.94,1014.38,19.80,37.00,4.84,3.00,185,2.39
2020-03-12 13:04:15,3000,10000,100,1014.40,1015.94,1014.38,19.80,37.50,5.03,2.98,186,2.35
2020-03-12 13:04:30,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.00,5.21,3.00,189,2.27
2020-03-12 13:04:45,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.50,5.40,3.04,193,2.15
2020-03-12 13:05:00,3000,10000,100,1014.40,1015.94,1014.38,19.80,39.00,5.59,3.25,196,2.17
2020-03-12 13:05:15,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.75,5.50,3.32,198,2.13
2020-03-12 13:05:30,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.50,5.40,3.35,198,2.15
2020-03-12 13:05:45,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.25,5.31,3.36,197,2.21
2020-03-12 13:06:00,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.00,5.22,3.41,195,2.32
2020-03-12 13:06:15,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.25,5.31,3.33,191,2.44
2020-03-12 13:06:30,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.50,5.40,3.26,187,2.54
2020-03-12 13:06:45,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.75,5.50,3.22,184,2.61
2020-03-12 13:07:00,3000,10000,100,1014.40,1015.94,1014.38,19.80,39.00,5.59,3.06,182,2.54
2020-03-12 13:07:15,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.75,5.50,2.97,184,2.40
2020-03-12 13:07:30,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.50,5.40,2.79,184,2.26
2020-03-12 13:07:45,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.25,5.31,2.59,185,2.07
2020-03-12 13:08:00,3000,10000,100,1014.40,1015.94,1014.38,19.80,38.00,5.22,2.34,187,1.81
2020-03-12 13:08:15,3000,10000,100,1014.40,1015.94,1014.38,19.75,37.75,5.08,2.18,192,1.57
2020-03-12 13:08:30,3000,10000,100,1014.40,1015.94,1014.38,19.70,37.50,4.94,1.96,196,1.31
2020-03-12 13:08:45,3000,10000,100,1014.40,1015.94,1014.38,19.65,37.25,4.80,1.75,197,1.15
2020-03-12 13:09:00,3000,10000,100,1014.40,1015.94,1014.38,19.60,37.00,4.66,1.68,199,1.06
2020-03-12 13:09:15,3000,10000,100,1014.40,1015.94,1014.38,19.58,37.25,4.73,1.72,199,1.08
2020-03-12 13:09:30,3000,10000,100,1014.40,1015.94,1014.38,19.55,37.50,4.80,1.92,200,1.18
2020-03-12 13:09:45,3000,10000,100,1014.40,1015.94,1014.38,19.52,37.75,4.88,2.17,201,1.31
2020-03-12 13:10:00,3000,10000,100,1014.40,1015.94,1014.38,19.50,38.00,4.95,2.42,199,1.52
2020-03-12 13:10:15,3000,10000,100,1014.40,1015.94,1014.38,19.55,38.25,5.09,2.60,196,1.74
2020-03-12 13:10:30,3000,10000,100,1014.40,1015.94,1014.38,19.60,38.50,5.22,2.95,193,2.09
2020-03-12 13:10:45,3000,10000,100,1014.40,1015.94,1014.38,19.65,38.75,5.36,3.33,194,2.31
2020-03-12 13:11:00,3000,10000,100,1014.40,1015.94,1014.38,19.70,39.00,5.50,3.59,191,2.62
2020-03-12 13:11:15,3000,10000,100,1014.38,1015.92,1014.36,19.73,39.00,5.52,3.67,189,2.77
2020-03-12 13:11:30,3000,10000,100,1014.35,1015.89,1014.33,19.75,39.00,5.54,3.61,188,2.76
2020-03-12 13:11:45,3000,10000,100,1014.32,1015.87,1014.30,19.77,39.00,5.57,3.46,187,2.69
2020-03-12 13:12:00,3000,10000,100,1014.30,1015.84,1014.28,19.80,39.00,5.59,3.31,187,2.57
2020-03-12 13:12:15,3000,10000,100,1014.30,1015.84,1014.28,19.75,38.50,5.36,3.19,190,2.37
2020-03-12 13:12:30,3000,10000,100,1014.30,1015.84,1014.28,19.70,38.00,5.12,2.95,191,2.16
2020-03-12 13:12:45,3000,10000,100,1014.30,1015.84,1014.28,19.65,37.50,4.89,2.75,193,1.95
2020-03-12 13:13:00,3000,10000,100,1014.30,1015.84,1014.28,19.60,37.00,4.66,2.60,194,1.80
2020-03-12 13:13:15,3000,10000,100,1014.30,1015.84,1014.28,19.58,37.25,4.73,2.54,195,1.73
2020-03-12 13:13:30,3000,10000,100,1014.30,1015.84,1014.28,19.55,37.50,4.80,2.49,196,1.67
2020-03-12 13:13:45,3000,10000,100,1014.30,1015.84,1014.28,19.52,37.75,4.88,2.44,198,1.57
2020-03-12 13:14:00,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.00,4.95,2.42,200,1.49
2020-03-12 13:14:15,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.00,4.95,2.41,201,1.45
2020-03-12 13:14:30,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.00,4.95,2.46,204,1.38
2020-03-12 13:14:45,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.00,4.95,2.50,205,1.36
2020-03-12 13:15:00,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.00,4.95,2.45,207,1.26
2020-03-12 13:15:15,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.25,5.04,2.40,209,1.16
2020-03-12 13:15:30,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.50,5.13,2.43,210,1.14
2020-03-12 13:15:45,3000,10000,100,1014.30,1015.84,1014.28,19.50,38.75,5.23,2.47,211,1.12
2020-03-12 13:16:00,3000,10000,100,1014.30,1015.84,1014.28,19.50,39.00,5.32,2.56,210,1.20
2020-03-12 13:16:15,3000,10000,100,1014.27,1015.82,1014.25,19.52,38.75,5.25,2.57,210,1.21
2020-03-12 13:16:30,3000,10000,100,1014.25,1015.79,1014.23,19.55,38.50,5.18,2.49,211,1.13
2020-03-12 13:16:45,3000,10000,100,1014.23,1015.76,1014.20,19.58,38.25,5.11,2.45,211,1.11
2020-03-12 13:17:00,3000,10000,100,1014.20,1015.74,1014.18,19.60,38.00,5.04,2.46,212,1.08
2020-03-12 13:17:15,3000,10000,100,1014.20,1015.74,1014.18,19.58,38.00,5.02,2.48,213,1.05
2020-03-12 13:17:30,3000,10000,100,1014.20,1015.74,1014.18,19.55,38.00,5.00,2.58,213,1.09
